,SIGHTING_ID,OCCURRED_DATE,CITY,STATE,COUNTRY,SHAPE,SUMMARY,YEAR,CITYSTATE
11038,11039,2021-05-03,Pismo Beach,CA,USA,Triangle,Black triangle with three white lights at each corner passed overhead slowly and silently at 9 pm in a residential area near hwy 101.,2021.0,"Pismo Beach, CA"
11043,11044,2021-05-02,Claremore,OK,USA,Triangle,"Large triangular object with soft points, light blue edges and black towards the center. It was moving incredibly fast. It was moderate",2021.0,"Claremore, OK"
11049,11050,2021-05-01,Fond du Lac,WI,USA,Circle,dark circular object comes out of the clouds before disappearing back into them,2021.0,"Fond du Lac, WI"
11056,11057,2021-05-01,Crest Hill,IL,USA,Light,bright object moving southeast to northwest,2021.0,"Crest Hill, IL"
11057,11058,2021-05-01,Hartsel,CO,USA,Light,Dancing red lights above elkhorn basin.,2021.0,"Hartsel, CO"
11058,11059,2021-05-01,Massapequa Park,NY,USA,Fireball,Fireball shape moving very fast through the sky. Did not have any sound. Seen moving in a straight line for about 20 seconds before dis,2021.0,"Massapequa Park, NY"
11066,11067,2021-04-30,Jellico,TN,USA,Other,I was out flying a drone in the field and heard this rumbling but not very loud but started feeling the rumbling more than heard looked,2021.0,"Jellico, TN"
11070,11071,2021-04-29,Aragonite,UT,USA,Disk,Black disc with blue dotted flashing lights hovering near our car on interstate 80,2021.0,"Aragonite, UT"
11076,11077,2021-04-28,Organ Pipe National Monument,AZ,USA,Light,a pair of unknown orange glowing lights came on three times in the night sky,2021.0,"Organ Pipe National Monument, AZ"
11085,11086,2021-04-27,Bladenboro,NC,USA,Light,"35-30 bright ""stars"" traveling the same speed and equal distances apart",2021.0,"Bladenboro, NC"
11088,11089,2021-04-26,easley,SC,USA,Triangle,"I have never made one of these reports and I am reluctant to make this one.  I am prior USAF SSGT, Retire after 23 years of government",2021.0,"easley, SC"
11095,11096,2021-04-26,Res Moines,IA,USA,Other,"I was in my front yard looking at the Super Pink Moon with my neighbor in the evening on the eveningof April 26th, 2021. We were both u",2021.0,"Res Moines, IA"
11096,11097,2021-04-26,Cedarville,OH,USA,Oval,"Three orange orbs spotted in Ohio country side, not moving until they each disappeared.",2021.0,"Cedarville, OH"
11097,11098,2021-04-25,North Charleston (Folly Beach),SC,USA,Changing,3 lights in a triangle formations changes shapes and 1 light vanishes,2021.0,"North Charleston (Folly Beach), SC"
11102,11103,2021-04-23,Parrish,FL,USA,Light,Two bright lights one flashing with a descending expanding ring.   ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),2021.0,"Parrish, FL"
11103,11104,2021-04-23,Post falls,ID,USA,Unknown,Weird metallic exhaust or vapor trail,2021.0,"Post falls, ID"
11104,11105,2021-04-23,Champions Gate,FL,USA,Light,Im former military and have never seen aircraft do that.  ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),2021.0,"Champions Gate, FL"
11106,11107,2021-04-23,Hinesville,GA,USA,Triangle,Object was on slow descent towards fort Stewart Georgia object was triangle shape slightly turned sideways with bright light protruding,2021.0,"Hinesville, GA"
11109,11110,2021-04-23,I-16 south,GA,USA,Sphere,Noticed a intense light that was covering a large area in the sky.  ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),2021.0,"I-16 south, GA"
11118,11119,2021-04-23,Candler,NC,USA,Oval,Watched 3 separate ufos lift up and take off,2021.0,"Candler, NC"
11122,11123,2021-04-22,Crooked River Ranch,OR,USA,Light,Lights high speed one catching other then turning left.  Covered full sky horizon in 90 seconds.,2021.0,"Crooked River Ranch, OR"
11127,11128,2021-04-21,Grandview Heights,OH,USA,Light,Strange lights hovering low over Columbus.  ((NUFOC Note:  Possible twinkling star??  PD)),2021.0,"Grandview Heights, OH"
11128,11129,2021-04-21,Eatonton,GA,USA,Light,"For several months my husband and I watched a strange light not moving in the sky, then he didn't see it for awhile.  Last night it was",2021.0,"Eatonton, GA"
11136,11137,2021-04-20,Countryside,IL,USA,Changing,I was driving home from Michigan and on the phone with a friend... As I was pulling into my driveway which heads east I noticed how bea,2021.0,"Countryside, IL"
11140,11141,2021-04-20,Brier,WA,USA,Oval,"Oval shaped, grey, hovering, no sound, fast ship.",2021.0,"Brier, WA"
11141,11142,2021-04-20,Batesville and floral,AR,USA,Triangle,Walk outside and saw an object hovering in the air,2021.0,"Batesville and floral, AR"
11142,11143,2021-04-19,Glen Oaks,NY,USA,Orb,Red pulsating orb low in sky over LIE,2021.0,"Glen Oaks, NY"
11146,11147,2021-04-19,Clarion,PA,USA,Light,3 lights over the midnight sky,2021.0,"Clarion, PA"
11149,11150,2021-04-18,"near Moundridge, KS",KS,USA,Cigar," I was riding in a SUV and saw in front of me, about 1000 ft up, a bullet shaped, silver, small craft.",2021.0,"near Moundridge, KS, KS"
11152,11153,2021-04-18,Spanish Valley,UT,USA,Light,"Blue flickering light, small quick movements over Spanish Valley, UT",2021.0,"Spanish Valley, UT"
11160,11161,2021-04-16,Kaneohe,HI,USA,Unknown,"An array of sparkley, multicolored lights in the far distance that did not move for 30 minutes from when I observed it.",2021.0,"Kaneohe, HI"
11166,11167,2021-04-16,Port Washington,WI,USA,Disk,"During the week off April 12, 2021- I saw a disk or saucer shape object in the North sky.It did have red and blue flashing lights-which",2021.0,"Port Washington, WI"
11171,11172,2021-04-15,Edisto,SC,USA,Orb,Lingering ufo being pursued by military crafts,2021.0,"Edisto, SC"
11173,11174,2021-04-15,St. Charles,IL,USA,Rectangle,"Saw two ufos at 8 pm in St. Charles, IL on 4/15/21, each ufo had 2 blue glowing rectangles, and flew over Meijer grocery store.",2021.0,"St. Charles, IL"
11175,11176,2021-04-15,Cheswick,PA,USA,Other,crescent moon shaped object that changed shape and disappeared.,2021.0,"Cheswick, PA"
11176,11177,2021-04-15,Bordentown,NJ,USA,Triangle,Single orange fiery triangle.  Faded slowly then vanished within seconds.,2021.0,"Bordentown, NJ"
11177,11178,2021-04-15,West Linn,OR,USA,Light,flashing color-changing light in south sky.  ((NUFORC Note:  Possibly Sirius??  PD)),2021.0,"West Linn, OR"
11182,11183,2021-04-14,"Washington, DC",DC,USA,Triangle,"Washington, DC, craft and sky events",2021.0,"Washington, DC, DC"
11185,11186,2021-04-13,West Bridgewater,MA,USA,Triangle,Triangular shaped craft with star field camouflage on underside which made no engine noise as it passed overhead.,2021.0,"West Bridgewater, MA"
11191,11192,2021-04-12,Grady,NM,USA,Other,Observed bright white flashes seemed to moved to the south.,2021.0,"Grady, NM"
11194,11195,2021-04-11,Camas,WA,USA,Rectangle,"Large black rectangle with no lights, moving slowly, followed by what appeared to be a helicopter",2021.0,"Camas, WA"
11195,11196,2021-04-11,Hooper,CO,USA,Unknown,Nothern Light-colored objects and star-like objects moving in sky near Great Sand Dunes Colorado,2021.0,"Hooper, CO"
11199,11200,2021-04-11,Electric City,WA,USA,Sphere,Getting Power from the Grand Coulee Dam?,2021.0,"Electric City, WA"
11209,11210,2021-04-10,Santa Margarita,CA,USA,Disk,A bright disk that was unmoving.,2021.0,"Santa Margarita, CA"
11211,11212,2021-04-10,Zephyr Hills,FL,USA,Sphere,Object at first was a blue star flashing that caught my attention. So I heald my camera up and took pics. After I zoomed in on my pics,2021.0,"Zephyr Hills, FL"
11218,11219,2021-04-09,Dingman Township,PA,USA,Light,I think I saw a UFO.,2021.0,"Dingman Township, PA"
11221,11222,2021-04-09,Cayucos,CA,USA,Light,"I was sitting at the pier on the beach having a bonfire. There was a group of 6 of us, the 2 of us that were sitting at the fire both s",2021.0,"Cayucos, CA"
11224,11225,2021-04-09,Saint Leonard,MD,USA,Sphere,Red/orange spheres flying across the sky and I have video,2021.0,"Saint Leonard, MD"
11225,11226,2021-04-08,Rhome,TX,USA,Rectangle,"It was a huge craft that flew directly over my house, and flew in complete silence.",2021.0,"Rhome, TX"
11226,11227,2021-04-08,Cape Elizabeth,ME,USA,Formation,"5 white orbs seen moving south, spread out+ erratic movement.",2021.0,"Cape Elizabeth, ME"
11227,11228,2021-04-08,Ellington/Somers,CT,USA,Light,"Intensely bright white light steadily hovering in place–no other lights. Checked against tree to be sure not moving, it was not.  Watch",2021.0,"Ellington/Somers, CT"
11228,11229,2021-04-08,Evans,GA,USA,Cylinder,It looked like a long plane,2021.0,"Evans, GA"
11238,11239,2021-04-07,Jamesport,NY,USA,Other,Three Spheres connected by a tic tac shaped craft,2021.0,"Jamesport, NY"
11239,11240,2021-04-07,Fort Belknap Indian Reservation,MT,USA,Cigar,Bright cigar shape craft moving at a little bit of a slow pace,2021.0,"Fort Belknap Indian Reservation, MT"
11244,11245,2021-04-07,Nicoma Park,OK,USA,Formation,UFO seen  in Oklahoma.  ((Starlink satellites??)),2021.0,"Nicoma Park, OK"
11246,11247,2021-04-07,Scotland,TX,USA,Formation,Multiple lights ( 13 -16 )  in formation traveling in a parallel formation north to South . ((Starlink satellites)),2021.0,"Scotland, TX"
11247,11248,2021-04-07,Crum Lynne,PA,USA,Formation,"12 nickle size yellow,orange, white lights by US 13 in Delaware county Pa",2021.0,"Crum Lynne, PA"
11248,11249,2021-04-07,Girard,OH,USA,Light,Unexplainable Bright Light,2021.0,"Girard, OH"
11252,11253,2021-04-06,New Pekin,IN,USA,Teardrop,5 large silver teardrop-shaped ufos flying away from where I was heading (In a car). Nothing happened to my car afterwards.,2021.0,"New Pekin, IN"
11253,11254,2021-04-06,Davie,FL,USA,Cylinder,"Stealthy Object with 3 Orange Reddish Orbs VANISH in clear night sky over Davie, FL, followed by Military Helicopter pursuit!!",2021.0,"Davie, FL"
11256,11257,2021-04-05,Geismar,LA,USA,Unknown,"It's a bit blurry, but if you zoom in, it looks like an oddly shaped metor, but I swear that it had no movement.",2021.0,"Geismar, LA"
11258,11259,2021-04-05,Magna,UT,USA,Disk,"Disk, Gray Metallic color.",2021.0,"Magna, UT"
11259,11260,2021-04-05,Grovetown,GA,USA,Light,2 lights that behaved and moved irregularly in the night sky,2021.0,"Grovetown, GA"
11265,11266,2021-04-04,Longwood,FL,USA,Other,"Round reflective object flying slowly East to West over Longwood, FL at sunset",2021.0,"Longwood, FL"
11269,11270,2021-04-04,Albuquerque (west of),NM,USA,Light,Airborne pilot observed supersonic light/object.  ((NUFORC Note:  Report from airline captain.  PD)),2021.0,"Albuquerque (west of), NM"
11271,11272,2021-04-04,Eunice,LA,USA,Cigar,"It was seen coming out north north west heading south southwest and then turned and headed East southeast.

 The craft was bright blu",2021.0,"Eunice, LA"
11277,11278,2021-04-03,Tioga,PA,USA,Orb,Noticed it a month ago. And every night since. Yellow glowing orbs rising from the damn. Our town I's built in the shadow of this damn.,2021.0,"Tioga, PA"
11281,11282,2021-04-02,Clarkston,MI,USA,Formation,Two instances of a formation of three lights moving rapidly across the sky,2021.0,"Clarkston, MI"
11290,11291,2021-03-31,"Hiko, Rachel NV",NV,USA,Orb,Red ball of light with occasionally revolving green laser showing a metallic surface of a saucer. I have video.,2021.0,"Hiko, Rachel NV, NV"
11291,11292,2021-03-31,indianapolis,IN,USA,Circle,Changing lights from red to blue going in circles.,2021.0,"indianapolis, IN"
11293,11294,2021-03-31,Alcoa,TN,USA,Triangle,Small black triangle with three solid white lights passed low over my car.,2021.0,"Alcoa, TN"
11298,11299,2021-03-30,Twin falls,ID,USA,Fireball,"Hi this is real sigting i watched that and take the pictures, video they come from moon,red white yellow light ball they fly like so sc",2021.0,"Twin falls, ID"
11304,11305,2021-03-29,Ringwood,NJ,USA,Light,"Multiple objects witnessed,changed speed and direction, lights changed color and intensity",2021.0,"Ringwood, NJ"
11312,11313,2021-03-28,Troutman,NC,USA,Cigar,"Driving down road, UFO passes overhead flying at 125 yards. And disappeared into the clouds.",2021.0,"Troutman, NC"
11314,11315,2021-03-28,Glenns Ferry,ID,USA,Circle,Truck driver observes 3 bright lights,2021.0,"Glenns Ferry, ID"
11317,11318,2021-03-27,cynthiana,LA,USA,Circle,"my best friend and i were sitting on the porch i was facing the roof toward the road, we were behind the house, and she was facing the",2021.0,"cynthiana, LA"
11322,11323,2021-03-27,Yorba linda,CA,USA,Light,"Object in sky above me walking my dog. Came down about 100ft. Above me and a blue bright light flashed. moving in a very strange way, v",2021.0,"Yorba linda, CA"
11326,11327,2021-03-26,Luning,NV,USA,Triangle,"US Military transporting ""UFO"" in Nevada",2021.0,"Luning, NV"
11327,11328,2021-03-25,Port Ludlow,WA,USA,Flash,"There are currently 6 drones above tge Bay in Port Ludlow, we were outside looking at them when something moving horizontally flashed a",2021.0,"Port Ludlow, WA"
11328,11329,2021-03-25,Apollo Beach,FL,USA,Chevron,Saw a chevron shaped object move across the sky from South to North.,2021.0,"Apollo Beach, FL"
11335,11336,2021-03-25,Peterborough,NH,USA,Oval,"Miller State Park UFO sighting, 900sqf object hovering above tree line",2021.0,"Peterborough, NH"
11338,11339,2021-03-25,Corvallis (just north of),OR,USA,Cigar,((NUFORC Note:  Witness provides no detailed information.  PD)),2021.0,"Corvallis (just north of), OR"
11346,11347,2021-03-24,Moosup,CT,USA,Fireball,I saw six fireballs of light in the sky strung like lights that moved with intent and intelligence.  ((Starlink satellites??)),2021.0,"Moosup, CT"
11350,11351,2021-03-23,Clifton Springs,NY,USA,Circle,"Round object swaying back and forth.

Changing coloring. Not moving very far.

Seen the same the night before.",2021.0,"Clifton Springs, NY"
11353,11354,2021-03-23,Happy Valley,OR,USA,Unknown,Saw a moving object in the Northern Sky. Appears to be to low to be a satellite and no blinking lights of a plane.,2021.0,"Happy Valley, OR"
11354,11355,2021-03-23,Chaska,MN,USA,Fireball,"4 glowing red balls traveling east to west, no blinking, no noise, 2 witnesses",2021.0,"Chaska, MN"
11355,11356,2021-03-23,Port Jefferson Station,NY,USA,Changing,UFO Second occurrence on Long Island NY in SAME/CLOSE TOWN HAPPENED SAME DATE roughly same time evening 1 month apart,2021.0,"Port Jefferson Station, NY"
11358,11359,2021-03-22,Clear Lake,IA,USA,Cylinder,"Silver metalic cylinder, vertical and stationary",2021.0,"Clear Lake, IA"
11361,11362,2021-03-21,Douglassville,PA,USA,Unknown,watch the video.,2021.0,"Douglassville, PA"
11363,11364,2021-03-21,Hillsborough,NJ,USA,Cylinder,Slow moving long vertical object with two orange and one green lights.,2021.0,"Hillsborough, NJ"
11367,11368,2021-03-20,Wikiup,AZ,USA,Fireball,"Several red fireball lights, fading in and out of view on the horizon, with occasional white explosive lights.",2021.0,"Wikiup, AZ"
11368,11369,2021-03-20,Levant,ME,USA,Sphere,Several amber spheres hovering silently,2021.0,"Levant, ME"
11372,11373,2021-03-19,Hannibal,MO,USA,Oval,We saw what looked like a school of 100+ gray and white orbs.,2021.0,"Hannibal, MO"
11373,11374,2021-03-19,Coshocton,OH,USA,Unknown,Unknown object.,2021.0,"Coshocton, OH"
11376,11377,2021-03-19,Ellicott City,MD,USA,Changing,"Seen and object 2 times, 1er time it look like a light and it will turn light on and off, 2 time 2 minutes later , my son in the car sa",2021.0,"Ellicott City, MD"
11378,11379,2021-03-18,Huntsville Alabama,AL,USA,Circle,I have some ok videos of what was seen. At first i had seen 1-2 over a single nite & video-still shots.thn i video 4 diff. Craft sam nt,2021.0,"Huntsville Alabama, AL"
11385,11386,2021-03-17,Kure Beach,NC,USA,Other,Lights with fired object from larger craft,2021.0,"Kure Beach, NC"
11386,11387,2021-03-17,Chugiak,AK,USA,Light,Blue lights in sky,2021.0,"Chugiak, AK"
11395,11396,2021-03-15,Quilcene,WA,USA,Egg,"I will try to send a short video I got of it... Object moving quickly to the east of me headed south. No sound like a plane would have,",2021.0,"Quilcene, WA"
